log_id,timestamp,cmdb_id,log_name,value
MviLpn8BXUazOxyeZbp_,1647766625,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
8Rxhp38BXUazOxyeXeWg,1647780647,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
5bjZo38BXUazOxye5hRC,1647721438,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
htfWpX8BXUazOxyechfC,1647754765,paymentservice-2,log_paymentservice-service_application,"severity: info, message: Transaction processed: visa ending 0454     Amount: JPY33501.310924404"
Muompn8BXUazOxyei2kR,1647760016,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
n64Wo38BXUazOxyeGlbO,1647708606,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=eb4fafca-27ee-4378-a4df-d94c20e10ed1
6sctpX8BXUazOxyefz4A,1647743694,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
dNXJpX8BXUazOxyeL8Cv,1647753898,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
EbfQo38BXUazOxyeYVF3,1647720814,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
57nwo38BXUazOxyebNwW,1647722914,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
jO83pn8BXUazOxye_jM2,1647761159,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
ZLJbo38BXUazOxyeQ37i,1647713139,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
2MxqpX8BXUazOxye7owl,1647747720,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
hc1zpX8BXUazOxye1HvX,1647748304,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
rM59pX8BXUazOxyewIGI,1647748954,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
cSKOp38BXUazOxyeuJal,1647783618,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
HcLXpH8BXUazOxyel2kq,1647738063,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
2vZupn8BXUazOxyekCDk,1647764737,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
-8HKpH8BXUazOxyewvS3,1647737225,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
6PNbpn8BXUazOxyeVcJD,1647763476,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['LS4PSXUNUM', 'OLJCESPC7Z', '0PUK6V6EV0', '1YMWWN1N4O', 'L9ECAV7KIM']"
NbxOpH8BXUazOxye9dea,1647729110,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
H_ygpn8BXUazOxye2laJ,1647768033,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '66VCHSJNUP', '6E92ZMYYFZ', 'LS4PSXUNUM', 'L9ECAV7KIM']"
Ys-DpX8BXUazOxyeaR_Y,1647749326,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
RcpUpX8BXUazOxyeIBuD,1647746226,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
TQPApn8BXUazOxyeLUIW,1647770085,cartservice-1,log_cartservice-service_application,     Request finished in 0.6975ms 200 application/grpc
Y8LZpH8BXUazOxyed3nf,1647738187,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
Obr6o38BXUazOxyexoHs,1647723592,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
U8YkpX8BXUazOxyeU4Wk,1647743094,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', 'LS4PSXUNUM', '1YMWWN1N4O', '66VCHSJNUP', 'OLJCESPC7Z']"
UvqSpn8BXUazOxyelJP0,1647767097,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
YrW5o38BXUazOxyeL3a-,1647719295,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
mAwCp38BXUazOxyeGZp2,1647774405,frontend-2,log_frontend-service_application,"severity: info, message: order placed"
RNXCpX8BXUazOxyezDyp,1647753479,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
uhEZp38BXUazOxye4YMO,1647775963,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
N9zzpX8BXUazOxye9IPy,1647756701,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
17xIpH8BXUazOxye9K25,1647728715,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
P-MMpn8BXUazOxyeKh7Z,1647758288,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
ggbTpn8BXUazOxyeixJy,1647771355,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
obsYpH8BXUazOxyeQ1Sz,1647725526,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
3scvpX8BXUazOxyeYGc6,1647743818,cartservice-0,log_cartservice-service_application,     Request finished in 0.6198ms 200 application/grpc
kdOvpX8BXUazOxyeRdAP,1647752199,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
TK32on8BXUazOxyecXTT,1647706531,cartservice-1,log_cartservice-service_application,     Request finished in 0.6343ms 200 application/grpc
nc12pX8BXUazOxye0siF,1647748500,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
4rBDo38BXUazOxyen5uW,1647711587,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [ShipOrder] completed request"
XAbcpn8BXUazOxyetPl7,1647771956,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
VcYnpX8BXUazOxyeXMMa,1647743292,cartservice-0,log_cartservice-service_application,     Request finished in 0.6835ms 200 application/grpc
zcPvpH8BXUazOxyebUo2,1647739627,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
Ov2rpn8BXUazOxyeT_VB,1647768717,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
uM6ApX8BXUazOxyeHcIi,1647749109,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
88g7pX8BXUazOxye-3pN,1647744643,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
-A8Lp38BXUazOxye5WrL,1647775048,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
XR5qp38BXUazOxyeBGp1,1647781214,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
L9KfpX8BXUazOxyeryVb,1647751176,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
5NjlpX8BXUazOxyeHtRC,1647755728,frontend-2,log_frontend-service_application,"severity: debug, message: adding to cart"
ZQPDpn8BXUazOxyeC86b,1647770273,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
Vcg8pX8BXUazOxye-JFG,1647744709,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
JbxMpH8BXUazOxyejMdp,1647728952,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
9dKjpX8BXUazOxye_Jwl,1647751459,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
0Mg6pX8BXUazOxyeul6_,1647744561,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
tvmPpn8BXUazOxyeTMjS,1647766881,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
k64To38BXUazOxye2EaD,1647708459,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
wekjpn8BXUazOxye0aNq,1647759837,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
TAr5pn8BXUazOxyelm2U,1647773847,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=d78b6a97-2127-45b5-88df-fb316821522d
luABpn8BXUazOxyeEyWx,1647757560,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
5vRepn8BXUazOxyehSaQ,1647763684,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
AdbSpX8BXUazOxyetKRU,1647754521,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
c9XKpX8BXUazOxye_-Xi,1647754016,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
DbSVo38BXUazOxyeElh6,1647716928,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
-9XIpX8BXUazOxyesbUb,1647753866,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
p63won8BXUazOxyeYkj_,1647706134,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
AtOopX8BXUazOxyeXhbJ,1647751747,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
YLsqpH8BXUazOxyel9LK,1647726727,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
n9vxpX8BXUazOxye3fKU,1647756563,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
Fb6BpH8BXUazOxyebT3i,1647732415,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', 'L9ECAV7KIM', '6E92ZMYYFZ', 'LS4PSXUNUM', '66VCHSJNUP']"
vgfipn8BXUazOxyekL9e,1647772338,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
kdfbpX8BXUazOxyeH6V3,1647755073,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
PgK-pn8BXUazOxyeRLU-,1647769960,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
xuMOpn8BXUazOxyegsK-,1647758441,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
cdKgpX8BXUazOxyeKjPa,1647751210,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
UslCpX8BXUazOxye-hq1,1647745103,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
9t__pX8BXUazOxyeHpUd,1647757431,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
DtbSpX8BXUazOxyeLZUx,1647754487,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
r9GZpX8BXUazOxyeyoP5,1647750792,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['LS4PSXUNUM', '9SIQT8TOJO', '6E92ZMYYFZ', '1YMWWN1N4O', '66VCHSJNUP']"
KBpNp38BXUazOxye5rHp,1647779373,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
6MlPpX8BXUazOxyembgy,1647745928,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
XfeBpn8BXUazOxyeM3Jv,1647765958,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
S64ho38BXUazOxyea6fA,1647709348,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
POolpn8BXUazOxyepiSL,1647759957,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', '6E92ZMYYFZ', '9SIQT8TOJO', 'LS4PSXUNUM', '66VCHSJNUP']"
ygv9pn8BXUazOxyeMzFj,1647774084,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
XclRpX8BXUazOxyeVdTX,1647746043,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
6wPDpn8BXUazOxyeq9zS,1647770313,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
PNvupX8BXUazOxye3yjq,1647756369,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
CNXCpX8BXUazOxyePTCu,1647753442,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
XNz0pX8BXUazOxyegaef,1647756737,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
jb57pH8BXUazOxyefRP9,1647732028,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
k_JTpn8BXUazOxyePsMf,1647762946,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
5usrpn8BXUazOxyey9t7,1647760361,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
riKLp38BXUazOxyeCSr8,1647783378,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
IrFOo38BXUazOxyecXfY,1647712299,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
QuADpn8BXUazOxyePb4x,1647757700,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
pewvpn8BXUazOxyeJMTX,1647760580,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
rgfjpn8BXUazOxye2N7M,1647772421,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
tAPCpn8BXUazOxyeEaFY,1647770209,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
_rsRpH8BXUazOxye0CWg,1647725101,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
1fJNpn8BXUazOxye3RY4,1647762594,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
H8P1pH8BXUazOxyez5PW,1647740045,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
OMQHpX8BXUazOxyeYX37,1647741196,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
7wfkpn8BXUazOxyeTupM,1647772454,cartservice-0,log_cartservice-service_application,     Request finished in 0.5999ms 200 application/grpc
mfiJpn8BXUazOxye9lU1,1647766532,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
PtfcpX8BXUazOxyezdhy,1647755183,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
vccrpX8BXUazOxyeexUh,1647743562,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
EMtepX8BXUazOxyeMUDj,1647746885,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=71c411f6-06d6-4639-9f85-185c08d5723e
W_ykpn8BXUazOxyeZLjX,1647768263,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
L-ADpn8BXUazOxyeGrUZ,1647757693,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
qOMOpn8BXUazOxyeoMyN,1647758449,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/AddItem application/grpc 
W7Soo38BXUazOxye8OdK,1647718228,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=dac0ed97-9f6e-4243-8c50-0db000c020d3
q9zzpX8BXUazOxye5X4x,1647756697,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
gATKpn8BXUazOxyevYcP,1647770776,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=3735259a-68dd-4f4f-a4ec-f41a761e995b
Iu4zpn8BXUazOxye1w10,1647760888,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
ciTyp38BXUazOxyeR-9F,1647790144,cartservice-2,log_cartservice-service_application,     Request finished in 1.3016ms 200 application/grpc
khc-p38BXUazOxye4WDW,1647778387,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
qf6vpn8BXUazOxyeCaM-,1647768962,cartservice-0,log_cartservice-service_application,     Request finished in 0.6742ms 200 application/grpc
AdjjpX8BXUazOxyehqXV,1647755624,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
E_6wpn8BXUazOxyeG71M,1647769031,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
fMg6pX8BXUazOxyehVoB,1647744548,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
H-ACpn8BXUazOxye-q3z,1647757685,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
4xMlp38BXUazOxye6XMb,1647776752,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=4f88fc9f-398b-435c-9bbe-75491cc9e3d3
2bSOo38BXUazOxye0yux,1647716518,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
_M5-pX8BXUazOxyeepXQ,1647749001,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
QgC3pn8BXUazOxyeecF-,1647769513,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/AddItem'
csQKpX8BXUazOxyezrTq,1647741421,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
8Rxap38BXUazOxyeRmQh,1647780183,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
C7w_pH8BXUazOxyePWco,1647728080,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
gtjfpX8BXUazOxyeGx4P,1647755334,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
jcUbpX8BXUazOxyePdK3,1647742498,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
GeADpn8BXUazOxyeUMO6,1647757706,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
dCTYp38BXUazOxyeuaHM,1647788466,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
EMc0pX8BXUazOxyeq9m2,1647744165,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
LK34on8BXUazOxye04Vz,1647706688,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
FrW4o38BXUazOxyeKmGe,1647719226,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', '66VCHSJNUP', '9SIQT8TOJO', 'L9ECAV7KIM', '6E92ZMYYFZ']"
acxqpX8BXUazOxyeA3Tp,1647747661,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
riKMp38BXUazOxyepVmR,1647783484,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
3cHGpH8BXUazOxyeSc31,1647736930,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
Y-kipn8BXUazOxyevlrp,1647759768,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
7sg7pX8BXUazOxyeDWao,1647744583,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
6uUUpn8BXUazOxye1nr4,1647758856,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['L9ECAV7KIM', 'LS4PSXUNUM', '6E92ZMYYFZ', '66VCHSJNUP', '9SIQT8TOJO']"
4-wvpn8BXUazOxyectl_,1647760599,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
Gvyhpn8BXUazOxyefmfP,1647768074,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
aM5-pX8BXUazOxyei5jl,1647749006,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=f7227218-9103-467b-b3e4-1efb1d3b497d
NA8Kp38BXUazOxye3CUJ,1647774977,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
nbw_pH8BXUazOxyeaGho,1647728090,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/AddItem'
LL6JpH8BXUazOxyer3l3,1647732955,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
2-86pn8BXUazOxye0tMT,1647761345,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
1REXp38BXUazOxyebyDT,1647775802,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=d86691f5-cba9-4afe-bb84-5aeb59c26e09
5MUZpX8BXUazOxyeB6oG,1647742353,cartservice-1,log_cartservice-service_application,     Request finished in 0.6019ms 200 application/grpc
jsxrpX8BXUazOxyeZZmw,1647747751,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=d6109408-e292-44f2-9c8c-156299843928
tPZvpn8BXUazOxyeVDhc,1647764785,frontend-2,log_frontend-service_application,"severity: debug, message: view user cart"
auwspn8BXUazOxyeZAQN,1647760399,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=b85e45c0-b004-4385-b7cf-497e1ebfb831
mxQzp38BXUazOxyeKou1,1647777620,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
LfmOpn8BXUazOxyea4ti,1647766822,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
Pbr_o38BXUazOxyeeaIG,1647723899,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '0PUK6V6EV0', '9SIQT8TOJO', '1YMWWN1N4O', 'LS4PSXUNUM']"
XCX8p38BXUazOxyeAwyz,1647790782,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
PfBBpn8BXUazOxyeWZiT,1647761773,frontend-0,log_frontend-service_application,"severity: info, message: home"
mLNzo38BXUazOxyez2Uc,1647714746,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
ibstpH8BXUazOxyeWeZi,1647726908,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
wAjmpn8BXUazOxyeXSDg,1647772587,frontend-0,log_frontend-service_application,"severity: debug, message: placing order"
SiB_p38BXUazOxyeP8iZ,1647782607,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
ursipH8BXUazOxyeRZhP,1647726181,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
zgXMpn8BXUazOxyeegRg,1647770890,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
kw8Lp38BXUazOxyeGDY7,1647774994,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
h9GZpX8BXUazOxyeMnO1,1647750752,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['L9ECAV7KIM', '1YMWWN1N4O', '66VCHSJNUP', '2ZYFJ3GM2N', '9SIQT8TOJO']"
xgfkpn8BXUazOxyePOjX,1647772448,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
fx1kp38BXUazOxyetVM2,1647780866,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
idjepX8BXUazOxyexxU_,1647755313,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
L8thpX8BXUazOxyeyJ1d,1647747122,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
z9CRpX8BXUazOxyeKptd,1647750226,cartservice-0,log_cartservice-service_application,     Request finished in 0.6545ms 200 application/grpc
JK3qon8BXUazOxyeHhxj,1647705725,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/EmptyCart'
JbSOo38BXUazOxyesysI,1647716507,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
RPNWpn8BXUazOxyedSge,1647763156,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
HMLepH8BXUazOxyeGKX-,1647738489,cartservice-2,log_cartservice-service_application,     Request finished in 0.875ms 200 application/grpc
XcUXpX8BXUazOxyeJ4jp,1647742230,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
hvRkpn8BXUazOxyeENZ2,1647764049,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['9SIQT8TOJO', 'LS4PSXUNUM', '6E92ZMYYFZ', '1YMWWN1N4O', 'L9ECAV7KIM']"
o7STo38BXUazOxyea0yR,1647716820,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
JAXRpn8BXUazOxye-esM,1647771250,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
T7W9o38BXUazOxyebc4F,1647719572,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
SPFIpn8BXUazOxye03yz,1647762264,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
NNCSpX8BXUazOxyepsRI,1647750323,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
yfNWpn8BXUazOxye_Tm3,1647763190,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
UBlJp38BXUazOxyeVp0M,1647779073,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
